date,currency,country,rate_vs_usd,pct_change_1d,pct_change_7d,pct_change_30d,rolling_30d_avg,rolling_7d_vol,tariff_event_nearby
2019-04-12,CAD,Canada,1.3377900123596191,0.4512799213733265,0.26155819929025714,1.6225731831388535,1.3357696731885274,0.0026385578149093146,False
2019-04-15,CAD,Canada,1.3332500457763672,-0.3393631692050314,-0.07120212943420023,0.3681294534882751,1.3359326759974162,0.002680484335551581,False
2019-04-16,CAD,Canada,1.3367999792099,0.2662616397260731,0.024689765690744103,0.4214266339304329,1.3361196756362914,0.0027262563487911538,False
2019-04-17,CAD,Canada,1.3359299898147583,-0.06507999765648087,-0.0875057326730655,0.04493124171991436,1.3361396749814352,0.002564827642085053,False
2019-04-18,CAD,Canada,1.3348000049591064,-0.08458413721279534,0.25838409699920906,-0.7066894650843536,1.3358230074246724,0.0022281836461545924,False
2019-04-19,CAD,Canada,1.3375999927520752,0.2097683385200888,0.3616492738168775,-0.5109843457733465,1.3355940063794454,0.002268507384964156,False
2019-04-22,CAD,Canada,1.338089942932129,0.03662905074077738,0.4738009520416586,-0.2764966149998327,1.3354703386624653,0.0017818272761592631,False
2019-04-23,CAD,Canada,1.334529995918274,-0.26604691505670575,-0.2436867080204297,-0.3680602125005761,1.3353060046831766,0.0017603495731940266,False
2019-04-24,CAD,Canada,1.342769980430603,0.6174446837112324,0.7140397020344524,0.5293063674198573,1.3355416695276896,0.0027879640684007477,False
2019-04-25,CAD,Canada,1.3493000268936157,0.4863116213633667,0.9350724026120805,1.4892867652847475,1.3362016717592875,0.0053250560438977525,False
2019-04-26,CAD,Canada,1.3478000164031982,-0.11116952942414882,0.8885216050944278,1.1504916677320454,1.3367126703262329,0.006027116983068862,False
2019-04-29,CAD,Canada,1.3459999561309814,-0.133555442225064,0.8390733540803552,0.8919832133019723,1.3371093352635701,0.005676687876131467,False
2019-04-30,CAD,Canada,1.3454699516296387,-0.039376264384605175,0.5883641537236528,0.8825080984915301,1.3375016689300536,0.0053616211049637335,False
2019-05-01,CAD,Canada,1.3387900590896606,-0.4964728147133557,0.05232205512266663,0.4946711069336418,1.337721335887909,0.005250948037657089,False
2019-05-02,CAD,Canada,1.3438899517059326,0.3809329611948131,0.7013672091512824,1.1508280989726005,1.3382309993108115,0.003468487527857342,False
2019-05-03,CAD,Canada,1.3469200134277344,0.22546948267270217,0.3090650712790355,0.7796456723640155,1.3385783314704895,0.0034058180631304042,False
2019-05-06,CAD,Canada,1.3472199440002441,0.02226788298633764,-0.15416014614335616,0.3515808350883942,1.3387356638908385,0.0030903435582529623,False
2019-05-07,CAD,Canada,1.3448899984359741,-0.17294470547636331,-0.21590873510967112,0.4248789213909365,1.3389253298441568,0.0028626845818160297,True
2019-05-08,CAD,Canada,1.3468999862670898,0.1494536975851668,0.06686702566436331,0.6719383049562655,1.3392249941825867,0.0029476583805265236,True
2019-05-09,CAD,Canada,1.3472299575805664,0.02449857575477221,0.13080975526773564,0.45184461664937725,1.3394269943237305,0.0030796146051862436,True
2019-05-10,CAD,Canada,1.3465299606323242,-0.05195823803526567,0.5781266069398772,0.25910856428719153,1.3395429929097493,0.0013080635062387071,True
2019-05-13,CAD,Canada,1.343940019607544,-0.19234187879221265,0.003725595354575617,0.6922927491509467,1.3398509939511618,0.001293215548283824,True
2019-05-14,CAD,Canada,1.347599983215332,0.2723308744728703,0.05048330864632078,1.2395760157820845,1.3404009938240051,0.0013763030621716502,False
2019-05-15,CAD,Canada,1.3459999561309814,-0.11873160465117882,-0.09055595373983483,0.876857870868375,1.3407909909884135,0.0013209537353999056,False
2019-05-16,CAD,Canada,1.3441599607467651,-0.13670099882509001,-0.054282334619037975,0.7465099653942708,1.3411229888598124,0.0014591289044224329,False
2019-05-17,CAD,Canada,1.3461999893188477,0.15176977678676984,-0.05197096706357485,0.7280358979202983,1.3414473215738931,0.0014145864258832805,False
2019-05-20,CAD,Canada,1.344689965248108,-0.11216937176651287,-0.1885344308272363,0.5676416193134193,1.3417003194491068,0.0013565400146853172,False
2019-05-21,CAD,Canada,1.3427200317382812,-0.1464972269249576,-0.2829442348430078,0.8532665392639194,1.342078987757365,0.0016487207314742373,False
2019-05-23,CAD,Canada,1.343649983406067,0.06925879154284775,-0.02158103763899577,0.8155869557964657,1.3424413204193115,0.001684355985733292,False
2019-05-24,CAD,Canada,1.3473600149154663,0.27611591971257177,-0.017807086884424894,1.1698672906197638,1.3429606556892395,0.0016240496772126874,False
2019-05-27,CAD,Canada,1.343500018119812,-0.2864859245430784,-0.18573091327249713,0.42682376960800905,1.3431509892145792,0.0016342804391532772,False
2019-05-28,CAD,Canada,1.3437999486923218,0.022324567805331874,-0.026783423473153434,0.7912921472889467,1.343502652645111,0.0016563711560500483,False
2019-05-29,CAD,Canada,1.3487499952316284,0.3683618639905184,0.189422517680371,0.8939270053543336,1.343900986512502,0.0022508883437318676,True
2019-05-30,CAD,Canada,1.351199984550476,0.18164888433804816,0.4841279008999777,1.1430235754970264,1.344409986337026,0.003257663355868389,True
2019-05-31,CAD,Canada,1.352489948272705,0.09546800895339214,0.727621269027745,1.325287926871166,1.344999651114146,0.0037471514164728456,True
2019-06-03,CAD,Canada,1.352020025253296,-0.03474502860515427,0.622933200654785,1.0780526748921382,1.3454803188641866,0.0037423680260716533,True
2019-06-04,CAD,Canada,1.3441499471664429,-0.5820977455846976,-0.23824870216478944,0.45288467089401596,1.3456823190053304,0.004079106247516039,True
2019-06-05,CAD,Canada,1.3390400409698486,-0.3801589404043959,-0.3319670331084157,0.33795006971510944,1.3458326538403829,0.0051138568827767674,False
2019-06-06,CAD,Canada,1.3420000076293945,0.22105139271280105,-0.13394412350430374,-0.05734212206334188,1.3458069880803427,0.005361372088862583,False
2019-06-07,CAD,Canada,1.3353999853134155,-0.4918049387822143,-0.9898061142102343,-1.030166849711045,1.3453436533610026,0.006843274311381796,False
2019-06-10,CAD,Canada,1.326889991760254,-0.6372617677664838,-1.7991409908363565,-1.551418933703963,1.344646652539571,0.00908404192382036,False
2019-06-11,CAD,Canada,1.3265199661254883,-0.027886685185918303,-1.920160824883288,-1.4472504190481184,1.343997319539388,0.00925065929889904,False
2019-06-12,CAD,Canada,1.3280199766159058,0.11307862140956804,-1.7751252340285295,-1.2969427516829612,1.343415653705597,0.0074647928460158134,False
2019-06-13,CAD,Canada,1.333299994468689,0.3975857250459347,-0.807198089813288,-0.41007658995502183,1.3432326515515645,0.0061569974321090334,False
2019-06-14,CAD,Canada,1.3327300548553467,-0.04274653984149834,-0.471232070844696,-0.8304174636040385,1.3428606549898783,0.005562686829953604,False
2019-06-17,CAD,Canada,1.34089994430542,0.6130190746662434,-0.08197193127575941,-0.4469507515144966,1.3426599860191346,0.005243522696104136,False
2019-06-18,CAD,Canada,1.340999960899353,0.007458915511016073,0.41934818387938666,-0.46169024802455993,1.3424526532491048,0.006195573063651384,False
2019-06-19,CAD,Canada,1.337399959564209,-0.26845648322985083,0.7920752940500098,-0.5569257619935875,1.3422029852867126,0.005794872492790514,False
2019-06-20,CAD,Canada,1.3269699811935425,-0.779869798565358,0.03392448508472423,-1.479694504176443,1.3415386517842611,0.005696258891855637,False
2019-06-21,CAD,Canada,1.318310022354126,-0.6526115105955355,-0.7311602560770902,-2.1466220420437,1.3405746539433798,0.008145201429282316,False
2019-06-24,CAD,Canada,1.320039987564087,0.13122597724559704,-0.9945253851055491,-1.9672769149375435,1.339691654841105,0.00948104822983273,False
2019-06-25,CAD,Canada,1.3180999755859375,-0.14696615227007825,-1.0977526331089726,-1.922708130170292,1.3388303200403848,0.010595948885888402,False
2019-06-26,CAD,Canada,1.3178399801254272,-0.01972501823275241,-1.7197378729057688,-2.2083706931264824,1.337838319937388,0.009821492298250295,False
2019-06-27,CAD,Canada,1.3121000528335571,-0.43555571074144206,-2.1551013354552118,-2.5185664489074777,1.3367083231608072,0.008249669349049553,False
2019-06-28,CAD,Canada,1.3094300031661987,-0.20349436474698113,-2.0913681205078083,-2.583766708931856,1.3355506579081218,0.005650015306965499,False
2019-07-01,CAD,Canada,1.3090399503707886,-0.029787983662132866,-1.351200937237984,-2.760365416943833,1.3343119899431863,0.004636575732450993,False
2019-07-02,CAD,Canada,1.3131999969482422,0.3177937064697822,-0.387619400538175,-2.3418013901855494,1.333262324333191,0.004422216471957639,False
2019-07-03,CAD,Canada,1.3095999956130981,-0.2741396088570047,-0.7908845223889016,-2.4666375225151027,1.3321583231290182,0.0038700544004957485,False
2019-07-04,CAD,Canada,1.305709958076477,-0.29704013054764333,-0.9399907244480921,-2.823653912711277,1.3308936556180317,0.003853261727531791,False
2019-07-05,CAD,Canada,1.3048399686813354,-0.06662960558432296,-0.9864635798084165,-3.155804370281734,1.3294763207435607,0.003049757834769008,False
2019-07-08,CAD,Canada,1.3075599670410156,0.20845455572831018,-0.3460167372706824,-2.6751061104631324,1.3282783190409342,0.002784426226695215,False
2019-07-09,CAD,Canada,1.3102099895477295,0.20266929039673975,0.0595668634172597,-2.499624975970516,1.3271586537361144,0.002843624496264876,False
2019-07-10,CAD,Canada,1.3125,0.17478194110402967,0.2643196357934974,-2.6876734279730585,1.325950320561727,0.0032109988802732983,False
2019-07-11,CAD,Canada,1.3072999715805054,-0.39619264148530453,-0.44928612408223767,-3.2489648809887695,1.3244869867960611,0.002682823244798618,False
2019-07-12,CAD,Canada,1.3067500591278076,-0.04206474907461066,-0.21761885269069303,-3.381902335267839,1.3229623238245647,0.002659189183757056,False
2019-07-15,CAD,Canada,1.3033000230789185,-0.2640165213531276,-0.18456893758463933,-3.60349708320703,1.3213383237520853,0.003100145319672521,False
2019-07-16,CAD,Canada,1.3047499656677246,0.11125163532037519,-0.0068976285039656915,-2.931219212690972,1.3200249910354613,0.0031131479744833045,False
2019-07-17,CAD,Canada,1.308650016784668,0.29891176237337724,0.08336518179881125,-2.2695381209937193,1.3190119902292887,0.003144832676649339,False
