year,country_code,country,type,indicator,indicator_name,value,yoy_change_pct,period
2023,FR,France,Labor,SL.UEM.TOTL.ZS,Unemployment (% of labor force),7.335,0.43817609201697305,Recovery
2024,FR,France,Labor,SL.UEM.TOTL.ZS,Unemployment (% of labor force),7.4,0.8861622358554921,Recovery
2025,FR,France,Labor,SL.UEM.TOTL.ZS,Unemployment (% of labor force),7.542,1.9189189189189104,Trade War 2.0
2015,AU,Australia,Labor,SL.UEM.TOTL.ZS,Unemployment (% of labor force),6.055,,Pre-Trade War
2016,AU,Australia,Labor,SL.UEM.TOTL.ZS,Unemployment (% of labor force),5.711,-5.681255161023935,Pre-Trade War
2017,AU,Australia,Labor,SL.UEM.TOTL.ZS,Unemployment (% of labor force),5.592,-2.083698126422706,Pre-Trade War
2018,AU,Australia,Labor,SL.UEM.TOTL.ZS,Unemployment (% of labor force),5.345,-4.417024320457797,Trade War 1.0
2019,AU,Australia,Labor,SL.UEM.TOTL.ZS,Unemployment (% of labor force),5.143,-3.7792329279700665,Trade War 1.0
2020,AU,Australia,Labor,SL.UEM.TOTL.ZS,Unemployment (% of labor force),6.394,24.324324324324344,Trade War 1.0
2021,AU,Australia,Labor,SL.UEM.TOTL.ZS,Unemployment (% of labor force),5.022,-21.45761651548327,Recovery
2022,AU,Australia,Labor,SL.UEM.TOTL.ZS,Unemployment (% of labor force),3.728,-25.766626841895658,Recovery
2023,AU,Australia,Labor,SL.UEM.TOTL.ZS,Unemployment (% of labor force),3.668,-1.6094420600858417,Recovery
2024,AU,Australia,Labor,SL.UEM.TOTL.ZS,Unemployment (% of labor force),3.942,7.470010905125402,Recovery
2025,AU,Australia,Labor,SL.UEM.TOTL.ZS,Unemployment (% of labor force),4.09,3.7544393708777157,Trade War 2.0
2015,BR,Brazil,Labor,SL.UEM.TOTL.ZS,Unemployment (% of labor force),8.538,,Pre-Trade War
2016,BR,Brazil,Labor,SL.UEM.TOTL.ZS,Unemployment (% of labor force),11.58,35.62895291637385,Pre-Trade War
2017,BR,Brazil,Labor,SL.UEM.TOTL.ZS,Unemployment (% of labor force),12.792,10.466321243523314,Pre-Trade War
2018,BR,Brazil,Labor,SL.UEM.TOTL.ZS,Unemployment (% of labor force),12.329,-3.619449656035012,Trade War 1.0
2019,BR,Brazil,Labor,SL.UEM.TOTL.ZS,Unemployment (% of labor force),11.936,-3.1876064563225004,Trade War 1.0
2020,BR,Brazil,Labor,SL.UEM.TOTL.ZS,Unemployment (% of labor force),13.697,14.753686327077741,Trade War 1.0
2021,BR,Brazil,Labor,SL.UEM.TOTL.ZS,Unemployment (% of labor force),13.158,-3.935168285025914,Recovery
2022,BR,Brazil,Labor,SL.UEM.TOTL.ZS,Unemployment (% of labor force),9.231,-29.844961240310074,Recovery
2023,BR,Brazil,Labor,SL.UEM.TOTL.ZS,Unemployment (% of labor force),7.947,-13.909652258693528,Recovery
2024,BR,Brazil,Labor,SL.UEM.TOTL.ZS,Unemployment (% of labor force),6.801,-14.420536051340127,Recovery
2025,BR,Brazil,Labor,SL.UEM.TOTL.ZS,Unemployment (% of labor force),5.97,-12.218791354212621,Trade War 2.0
2015,VN,Vietnam,Labor,SL.UEM.TOTL.ZS,Unemployment (% of labor force),1.848,,Pre-Trade War
2016,VN,Vietnam,Labor,SL.UEM.TOTL.ZS,Unemployment (% of labor force),1.848,0.0,Pre-Trade War
2017,VN,Vietnam,Labor,SL.UEM.TOTL.ZS,Unemployment (% of labor force),1.874,1.406926406926412,Pre-Trade War
2018,VN,Vietnam,Labor,SL.UEM.TOTL.ZS,Unemployment (% of labor force),1.161,-38.0469583778015,Trade War 1.0
2019,VN,Vietnam,Labor,SL.UEM.TOTL.ZS,Unemployment (% of labor force),1.681,44.78897502153316,Trade War 1.0
2020,VN,Vietnam,Labor,SL.UEM.TOTL.ZS,Unemployment (% of labor force),2.103,25.104104699583594,Trade War 1.0
2021,VN,Vietnam,Labor,SL.UEM.TOTL.ZS,Unemployment (% of labor force),2.383,13.314312886352809,Recovery
2022,VN,Vietnam,Labor,SL.UEM.TOTL.ZS,Unemployment (% of labor force),1.57,-34.11665967268149,Recovery
2023,VN,Vietnam,Labor,SL.UEM.TOTL.ZS,Unemployment (% of labor force),1.645,4.777070063694255,Recovery
2024,VN,Vietnam,Labor,SL.UEM.TOTL.ZS,Unemployment (% of labor force),1.602,-2.6139817629179274,Recovery
2025,VN,Vietnam,Labor,SL.UEM.TOTL.ZS,Unemployment (% of labor force),1.523,-4.931335830212246,Trade War 2.0
2015,SG,Singapore,Labor,SL.UEM.TOTL.ZS,Unemployment (% of labor force),3.79,,Pre-Trade War
2016,SG,Singapore,Labor,SL.UEM.TOTL.ZS,Unemployment (% of labor force),4.08,7.651715039577844,Pre-Trade War
2017,SG,Singapore,Labor,SL.UEM.TOTL.ZS,Unemployment (% of labor force),4.2,2.941176470588247,Pre-Trade War
2018,SG,Singapore,Labor,SL.UEM.TOTL.ZS,Unemployment (% of labor force),3.613,-13.976190476190474,Trade War 1.0
2019,SG,Singapore,Labor,SL.UEM.TOTL.ZS,Unemployment (% of labor force),3.1,-14.19872681981732,Trade War 1.0
2020,SG,Singapore,Labor,SL.UEM.TOTL.ZS,Unemployment (% of labor force),4.1,32.258064516129025,Trade War 1.0
2021,SG,Singapore,Labor,SL.UEM.TOTL.ZS,Unemployment (% of labor force),4.64,13.170731707317085,Recovery
2022,SG,Singapore,Labor,SL.UEM.TOTL.ZS,Unemployment (% of labor force),3.591,-22.607758620689644,Recovery
2023,SG,Singapore,Labor,SL.UEM.TOTL.ZS,Unemployment (% of labor force),3.444,-4.093567251461994,Recovery
2024,SG,Singapore,Labor,SL.UEM.TOTL.ZS,Unemployment (% of labor force),2.737,-20.528455284552837,Recovery
2025,SG,Singapore,Labor,SL.UEM.TOTL.ZS,Unemployment (% of labor force),2.818,2.959444647424192,Trade War 2.0
2015,MY,Malaysia,Labor,SL.UEM.TOTL.ZS,Unemployment (% of labor force),3.1,,Pre-Trade War
2016,MY,Malaysia,Labor,SL.UEM.TOTL.ZS,Unemployment (% of labor force),3.44,10.967741935483865,Pre-Trade War
2017,MY,Malaysia,Labor,SL.UEM.TOTL.ZS,Unemployment (% of labor force),3.41,-0.8720930232558044,Pre-Trade War
2018,MY,Malaysia,Labor,SL.UEM.TOTL.ZS,Unemployment (% of labor force),3.3,-3.2258064516129115,Trade War 1.0
2019,MY,Malaysia,Labor,SL.UEM.TOTL.ZS,Unemployment (% of labor force),3.33,0.909090909090926,Trade War 1.0
2020,MY,Malaysia,Labor,SL.UEM.TOTL.ZS,Unemployment (% of labor force),4.54,36.33633633633633,Trade War 1.0
2021,MY,Malaysia,Labor,SL.UEM.TOTL.ZS,Unemployment (% of labor force),4.64,2.2026431718061623,Recovery
2022,MY,Malaysia,Labor,SL.UEM.TOTL.ZS,Unemployment (% of labor force),3.93,-15.301724137931028,Recovery
2023,MY,Malaysia,Labor,SL.UEM.TOTL.ZS,Unemployment (% of labor force),3.858,-1.8320610687022953,Recovery
2024,MY,Malaysia,Labor,SL.UEM.TOTL.ZS,Unemployment (% of labor force),3.846,-0.3110419906687367,Recovery
2025,MY,Malaysia,Labor,SL.UEM.TOTL.ZS,Unemployment (% of labor force),3.764,-2.1320852834113446,Trade War 2.0
2015,US,USA,GDP,NY.GDP.PCAP.CD,GDP per capita (current USD),56572.9188996063,,Pre-Trade War
2016,US,USA,GDP,NY.GDP.PCAP.CD,GDP per capita (current USD),57638.1018367192,1.88284952912392,Pre-Trade War
2017,US,USA,GDP,NY.GDP.PCAP.CD,GDP per capita (current USD),59635.0984397965,3.4647161156252437,Pre-Trade War
2018,US,USA,GDP,NY.GDP.PCAP.CD,GDP per capita (current USD),62499.8744390068,4.80384215698475,Trade War 1.0
2019,US,USA,GDP,NY.GDP.PCAP.CD,GDP per capita (current USD),64746.4506778863,3.594529203529695,Trade War 1.0
2020,US,USA,GDP,NY.GDP.PCAP.CD,GDP per capita (current USD),63515.9491807833,-1.9004925895084956,Trade War 1.0
2021,US,USA,GDP,NY.GDP.PCAP.CD,GDP per capita (current USD),70205.050916026,10.531373334599369,Recovery
2022,US,USA,GDP,NY.GDP.PCAP.CD,GDP per capita (current USD),76657.2488844403,9.1905039370058,Recovery
2023,US,USA,GDP,NY.GDP.PCAP.CD,GDP per capita (current USD),81032.262117545,5.707240080713016,Recovery
2024,US,USA,GDP,NY.GDP.PCAP.CD,GDP per capita (current USD),84534.0407841548,4.3214623103204675,Recovery
2015,CN,China,GDP,NY.GDP.PCAP.CD,GDP per capita (current USD),8175.33285077393,,Pre-Trade War
2016,CN,China,GDP,NY.GDP.PCAP.CD,GDP per capita (current USD),8254.86859320357,0.9728746692204693,Pre-Trade War
2017,CN,China,GDP,NY.GDP.PCAP.CD,GDP per capita (current USD),8979.67652709856,8.780369132607891,Pre-Trade War
2018,CN,China,GDP,NY.GDP.PCAP.CD,GDP per capita (current USD),10085.6638148819,12.316560451211455,Trade War 1.0
2019,CN,China,GDP,NY.GDP.PCAP.CD,GDP per capita (current USD),10342.9009524335,2.5505226257098945,Trade War 1.0
2020,CN,China,GDP,NY.GDP.PCAP.CD,GDP per capita (current USD),10627.4637989619,2.751286586201407,Trade War 1.0
2021,CN,China,GDP,NY.GDP.PCAP.CD,GDP per capita (current USD),12887.4357242941,21.265392835804864,Recovery
2022,CN,China,GDP,NY.GDP.PCAP.CD,GDP per capita (current USD),12970.6056414327,0.6453566009397393,Recovery
2023,CN,China,GDP,NY.GDP.PCAP.CD,GDP per capita (current USD),12951.1782397043,-0.14978022048824924,Recovery
2024,CN,China,GDP,NY.GDP.PCAP.CD,GDP per capita (current USD),13303.1481543868,2.7176671355156445,Recovery
2015,DE,Germany,GDP,NY.GDP.PCAP.CD,GDP per capita (current USD),41929.7549110722,,Pre-Trade War
2016,DE,Germany,GDP,NY.GDP.PCAP.CD,GDP per capita (current USD),42948.9381932694,2.430692200225737,Pre-Trade War
2017,DE,Germany,GDP,NY.GDP.PCAP.CD,GDP per capita (current USD),45553.9341495339,6.065332615540031,Pre-Trade War
2018,DE,Germany,GDP,NY.GDP.PCAP.CD,GDP per capita (current USD),48916.1686612154,7.380777477187217,Trade War 1.0
2019,DE,Germany,GDP,NY.GDP.PCAP.CD,GDP per capita (current USD),47656.199739747,-2.5757718888303027,Trade War 1.0
2020,DE,Germany,GDP,NY.GDP.PCAP.CD,GDP per capita (current USD),47394.8734504469,-0.5483573820976306,Trade War 1.0
2021,DE,Germany,GDP,NY.GDP.PCAP.CD,GDP per capita (current USD),52349.2459994422,10.453393348914153,Recovery
2022,DE,Germany,GDP,NY.GDP.PCAP.CD,GDP per capita (current USD),50506.5179638543,-3.520066049485293,Recovery
2023,DE,Germany,GDP,NY.GDP.PCAP.CD,GDP per capita (current USD),54776.7668235491,8.454847080828,Recovery
2024,DE,Germany,GDP,NY.GDP.PCAP.CD,GDP per capita (current USD),56103.7323182554,2.422496930095974,Recovery
2015,CA,Canada,GDP,NY.GDP.PCAP.CD,GDP per capita (current USD),43594.1941045394,,Pre-Trade War
2016,CA,Canada,GDP,NY.GDP.PCAP.CD,GDP per capita (current USD),42314.0615817218,-2.9364747969599536,Pre-Trade War
2017,CA,Canada,GDP,NY.GDP.PCAP.CD,GDP per capita (current USD),45129.628116623,6.653973713829031,Pre-Trade War
2018,CA,Canada,GDP,NY.GDP.PCAP.CD,GDP per capita (current USD),46539.1761570405,3.1233318315297964,Trade War 1.0
2019,CA,Canada,GDP,NY.GDP.PCAP.CD,GDP per capita (current USD),46352.8693445211,-0.40032254092923214,Trade War 1.0
2020,CA,Canada,GDP,NY.GDP.PCAP.CD,GDP per capita (current USD),43537.839298904,-6.073043773610188,Trade War 1.0
2021,CA,Canada,GDP,NY.GDP.PCAP.CD,GDP per capita (current USD),52886.6616372703,21.47286702535476,Recovery
2022,CA,Canada,GDP,NY.GDP.PCAP.CD,GDP per capita (current USD),56256.8007264015,6.372380076181994,Recovery
2023,CA,Canada,GDP,NY.GDP.PCAP.CD,GDP per capita (current USD),54220.3285039875,-3.6199574026936854,Recovery
2024,CA,Canada,GDP,NY.GDP.PCAP.CD,GDP per capita (current USD),54340.3477224733,0.22135465017880662,Recovery
2015,MX,Mexico,GDP,NY.GDP.PCAP.CD,GDP per capita (current USD),10021.2386118827,,Pre-Trade War
2016,MX,Mexico,GDP,NY.GDP.PCAP.CD,GDP per capita (current USD),9097.92397674769,-9.213577990650656,Pre-Trade War
2017,MX,Mexico,GDP,NY.GDP.PCAP.CD,GDP per capita (current USD),9649.27816772402,6.060219808227352,Pre-Trade War
2018,MX,Mexico,GDP,NY.GDP.PCAP.CD,GDP per capita (current USD),10084.7937562021,4.51345251849864,Trade War 1.0
2019,MX,Mexico,GDP,NY.GDP.PCAP.CD,GDP per capita (current USD),10369.5553585271,2.8236730389243014,Trade War 1.0
2020,MX,Mexico,GDP,NY.GDP.PCAP.CD,GDP per capita (current USD),8841.27075039868,-14.73818843034268,Trade War 1.0
2021,MX,Mexico,GDP,NY.GDP.PCAP.CD,GDP per capita (current USD),10314.0506722115,16.658011765406087,Recovery
2022,MX,Mexico,GDP,NY.GDP.PCAP.CD,GDP per capita (current USD),11405.7940473759,10.585010776666204,Recovery
2023,MX,Mexico,GDP,NY.GDP.PCAP.CD,GDP per capita (current USD),13860.9597809326,21.525601140602333,Recovery
2024,MX,Mexico,GDP,NY.GDP.PCAP.CD,GDP per capita (current USD),14185.7812248529,2.343426783238556,Recovery
2015,JP,Japan,GDP,NY.GDP.PCAP.CD,GDP per capita (current USD),34960.6393843385,,Pre-Trade War
2016,JP,Japan,GDP,NY.GDP.PCAP.CD,GDP per capita (current USD),39375.4731620781,12.62801211729936,Pre-Trade War
2017,JP,Japan,GDP,NY.GDP.PCAP.CD,GDP per capita (current USD),38834.0529341227,-1.375018976221054,Pre-Trade War
2018,JP,Japan,GDP,NY.GDP.PCAP.CD,GDP per capita (current USD),39751.1330982711,2.3615360614152703,Trade War 1.0
2019,JP,Japan,GDP,NY.GDP.PCAP.CD,GDP per capita (current USD),40415.9567649547,1.6724646943775179,Trade War 1.0
2020,JP,Japan,GDP,NY.GDP.PCAP.CD,GDP per capita (current USD),40028.7341726762,-0.9580933454834573,Trade War 1.0
2021,JP,Japan,GDP,NY.GDP.PCAP.CD,GDP per capita (current USD),40094.5599795288,0.164446386359951,Recovery
2022,JP,Japan,GDP,NY.GDP.PCAP.CD,GDP per capita (current USD),34065.6438962526,-15.036743354595739,Recovery
2023,JP,Japan,GDP,NY.GDP.PCAP.CD,GDP per capita (current USD),33836.1756271617,-0.6736061405143268,Recovery
2024,JP,Japan,GDP,NY.GDP.PCAP.CD,GDP per capita (current USD),32487.0778047567,-3.987146293572319,Recovery
2015,KR,South Korea,GDP,NY.GDP.PCAP.CD,GDP per capita (current USD),30171.7906545222,,Pre-Trade War
2016,KR,South Korea,GDP,NY.GDP.PCAP.CD,GDP per capita (current USD),30832.0628072516,2.188375758965555,Pre-Trade War
2017,KR,South Korea,GDP,NY.GDP.PCAP.CD,GDP per capita (current USD),33296.9845439195,7.994670197960785,Pre-Trade War
2018,KR,South Korea,GDP,NY.GDP.PCAP.CD,GDP per capita (current USD),35363.9508228687,6.207668073434158,Trade War 1.0
2019,KR,South Korea,GDP,NY.GDP.PCAP.CD,GDP per capita (current USD),33826.9443301597,-4.346252205834045,Trade War 1.0
2020,KR,South Korea,GDP,NY.GDP.PCAP.CD,GDP per capita (current USD),33645.7719545073,-0.5355859928822149,Trade War 1.0
2021,KR,South Korea,GDP,NY.GDP.PCAP.CD,GDP per capita (current USD),37518.4635305697,11.510187910976445,Recovery
2022,KR,South Korea,GDP,NY.GDP.PCAP.CD,GDP per capita (current USD),34822.4048404971,-7.185951759127541,Recovery
2023,KR,South Korea,GDP,NY.GDP.PCAP.CD,GDP per capita (current USD),35674.095995632,2.4458137197475027,Recovery
2024,KR,South Korea,GDP,NY.GDP.PCAP.CD,GDP per capita (current USD),36238.639908315,1.5825037661840957,Recovery
2015,IN,India,GDP,NY.GDP.PCAP.CD,GDP per capita (current USD),1583.99815907985,,Pre-Trade War
2016,IN,India,GDP,NY.GDP.PCAP.CD,GDP per capita (current USD),1707.50892912243,7.7974061607702705,Pre-Trade War
2017,IN,India,GDP,NY.GDP.PCAP.CD,GDP per capita (current USD),1950.10468280866,14.207583313248717,Pre-Trade War
2018,IN,India,GDP,NY.GDP.PCAP.CD,GDP per capita (current USD),1966.25455171679,0.8281539473496302,Trade War 1.0
2019,IN,India,GDP,NY.GDP.PCAP.CD,GDP per capita (current USD),2041.42863698585,3.823212269409537,Trade War 1.0
2020,IN,India,GDP,NY.GDP.PCAP.CD,GDP per capita (current USD),1907.04251637669,-6.582944814939995,Trade War 1.0
2021,IN,India,GDP,NY.GDP.PCAP.CD,GDP per capita (current USD),2239.61384367482,17.439114463478433,Recovery
2022,IN,India,GDP,NY.GDP.PCAP.CD,GDP per capita (current USD),2347.44829434623,4.814868017357488,Recovery
2023,IN,India,GDP,NY.GDP.PCAP.CD,GDP per capita (current USD),2530.12031278204,7.781727029974239,Recovery
2024,IN,India,GDP,NY.GDP.PCAP.CD,GDP per capita (current USD),2694.73780859961,6.50631098394534,Recovery
2015,GB,UK,GDP,NY.GDP.PCAP.CD,GDP per capita (current USD),45255.3449216209,,Pre-Trade War
2016,GB,UK,GDP,NY.GDP.PCAP.CD,GDP per capita (current USD),41257.9085545556,-8.833070157764967,Pre-Trade War
2017,GB,UK,GDP,NY.GDP.PCAP.CD,GDP per capita (current USD),40916.8115070354,-0.8267434280367469,Pre-Trade War
2018,GB,UK,GDP,NY.GDP.PCAP.CD,GDP per capita (current USD),43702.9976303165,6.809392082767807,Trade War 1.0
2019,GB,UK,GDP,NY.GDP.PCAP.CD,GDP per capita (current USD),43158.7411267323,-1.24535279750847,Trade War 1.0
2020,GB,UK,GDP,NY.GDP.PCAP.CD,GDP per capita (current USD),40812.6794663879,-5.435889924257453,Trade War 1.0
2021,GB,UK,GDP,NY.GDP.PCAP.CD,GDP per capita (current USD),47691.3768799404,16.8543146480191,Recovery
2022,GB,UK,GDP,NY.GDP.PCAP.CD,GDP per capita (current USD),47057.043229179,-1.3300803882393408,Recovery
2023,GB,UK,GDP,NY.GDP.PCAP.CD,GDP per capita (current USD),49944.4702124201,6.136014473282225,Recovery
2024,GB,UK,GDP,NY.GDP.PCAP.CD,GDP per capita (current USD),53246.3676145108,6.611137104963394,Recovery
2015,FR,France,GDP,NY.GDP.PCAP.CD,GDP per capita (current USD),36702.4323733379,,Pre-Trade War
2016,FR,France,GDP,NY.GDP.PCAP.CD,GDP per capita (current USD),37024.2157133669,0.8767357344489302,Pre-Trade War
2017,FR,France,GDP,NY.GDP.PCAP.CD,GDP per capita (current USD),38687.1626407164,4.491511556176242,Pre-Trade War
2018,FR,France,GDP,NY.GDP.PCAP.CD,GDP per capita (current USD),41418.1766484844,7.05922538990682,Trade War 1.0
2019,FR,France,GDP,NY.GDP.PCAP.CD,GDP per capita (current USD),40408.2848574751,-2.4382816259156948,Trade War 1.0
2020,FR,France,GDP,NY.GDP.PCAP.CD,GDP per capita (current USD),39169.8606000707,-3.0647780814564873,Trade War 1.0
2021,FR,France,GDP,NY.GDP.PCAP.CD,GDP per capita (current USD),43725.0999521245,11.629449996167661,Recovery
2022,FR,France,GDP,NY.GDP.PCAP.CD,GDP per capita (current USD),40988.6396406579,-6.258328315916506,Recovery
2023,FR,France,GDP,NY.GDP.PCAP.CD,GDP per capita (current USD),44700.1384177544,9.054945003383219,Recovery
2024,FR,France,GDP,NY.GDP.PCAP.CD,GDP per capita (current USD),46103.0840855884,3.1385711934994065,Recovery
2015,AU,Australia,GDP,NY.GDP.PCAP.CD,GDP per capita (current USD),56970.3613028094,,Pre-Trade War
2016,AU,Australia,GDP,NY.GDP.PCAP.CD,GDP per capita (current USD),50084.4440606385,-12.086841446503737,Pre-Trade War
2017,AU,Australia,GDP,NY.GDP.PCAP.CD,GDP per capita (current USD),54117.547718609,8.052607418557978,Pre-Trade War
2018,AU,Australia,GDP,NY.GDP.PCAP.CD,GDP per capita (current USD),57410.1737346009,6.0842114153293325,Trade War 1.0
2019,AU,Australia,GDP,NY.GDP.PCAP.CD,GDP per capita (current USD),55194.7585097428,-3.858924439246003,Trade War 1.0
2020,AU,Australia,GDP,NY.GDP.PCAP.CD,GDP per capita (current USD),51983.4523666382,-5.818136050976197,Trade War 1.0
2021,AU,Australia,GDP,NY.GDP.PCAP.CD,GDP per capita (current USD),60758.9044397144,16.881241382706015,Recovery
2022,AU,Australia,GDP,NY.GDP.PCAP.CD,GDP per capita (current USD),65169.5191118657,7.259207045985416,Recovery
2023,AU,Australia,GDP,NY.GDP.PCAP.CD,GDP per capita (current USD),65058.3773146674,-0.1705426075149119,Recovery
2024,AU,Australia,GDP,NY.GDP.PCAP.CD,GDP per capita (current USD),64603.9856308464,-0.6984368540630004,Recovery
2015,BR,Brazil,GDP,NY.GDP.PCAP.CD,GDP per capita (current USD),8936.1955889444,,Pre-Trade War
2016,BR,Brazil,GDP,NY.GDP.PCAP.CD,GDP per capita (current USD),8836.28546025694,-1.1180387413528114,Pre-Trade War
2017,BR,Brazil,GDP,NY.GDP.PCAP.CD,GDP per capita (current USD),10080.5078722821,14.080830883308515,Pre-Trade War
2018,BR,Brazil,GDP,NY.GDP.PCAP.CD,GDP per capita (current USD),9300.66072904004,-7.736189020658058,Trade War 1.0
2019,BR,Brazil,GDP,NY.GDP.PCAP.CD,GDP per capita (current USD),9029.83304401079,-2.9119187649069844,Trade War 1.0
2020,BR,Brazil,GDP,NY.GDP.PCAP.CD,GDP per capita (current USD),7074.19407495707,-21.6575318671128,Trade War 1.0
2021,BR,Brazil,GDP,NY.GDP.PCAP.CD,GDP per capita (current USD),7972.53696080695,12.698872498141522,Recovery
2022,BR,Brazil,GDP,NY.GDP.PCAP.CD,GDP per capita (current USD),9281.33282136864,16.41630345517042,Recovery
2023,BR,Brazil,GDP,NY.GDP.PCAP.CD,GDP per capita (current USD),10377.5897719195,11.811417300184734,Recovery
2024,BR,Brazil,GDP,NY.GDP.PCAP.CD,GDP per capita (current USD),10310.5488778166,-0.6460160362505851,Recovery
2015,VN,Vietnam,GDP,NY.GDP.PCAP.CD,GDP per capita (current USD),2577.56885340113,,Pre-Trade War
2016,VN,Vietnam,GDP,NY.GDP.PCAP.CD,GDP per capita (current USD),2735.0604380416,6.1100825466857245,Pre-Trade War
2017,VN,Vietnam,GDP,NY.GDP.PCAP.CD,GDP per capita (current USD),2956.10992127753,8.082069418334648,Pre-Trade War
2018,VN,Vietnam,GDP,NY.GDP.PCAP.CD,GDP per capita (current USD),3222.31003125366,9.005081579005946,Trade War 1.0
2019,VN,Vietnam,GDP,NY.GDP.PCAP.CD,GDP per capita (current USD),3440.90025375434,6.7836496296303395,Trade War 1.0
2020,VN,Vietnam,GDP,NY.GDP.PCAP.CD,GDP per capita (current USD),3534.03953482647,2.706828858828625,Trade War 1.0
2021,VN,Vietnam,GDP,NY.GDP.PCAP.CD,GDP per capita (current USD),3704.1935590038,4.81471761989456,Recovery
2022,VN,Vietnam,GDP,NY.GDP.PCAP.CD,GDP per capita (current USD),4147.69777213621,11.973030190454882,Recovery
2023,VN,Vietnam,GDP,NY.GDP.PCAP.CD,GDP per capita (current USD),4323.35031982451,4.234940859681591,Recovery
2024,VN,Vietnam,GDP,NY.GDP.PCAP.CD,GDP per capita (current USD),4717.29028732449,9.111914102671449,Recovery
2015,SG,Singapore,GDP,NY.GDP.PCAP.CD,GDP per capita (current USD),55645.6068614606,,Pre-Trade War
2016,SG,Singapore,GDP,NY.GDP.PCAP.CD,GDP per capita (current USD),57005.5887176547,2.444005794707227,Pre-Trade War
2017,SG,Singapore,GDP,NY.GDP.PCAP.CD,GDP per capita (current USD),61236.251270627,7.421487345611899,Pre-Trade War
2018,SG,Singapore,GDP,NY.GDP.PCAP.CD,GDP per capita (current USD),66881.6067035265,9.218976204063289,Trade War 1.0
2019,SG,Singapore,GDP,NY.GDP.PCAP.CD,GDP per capita (current USD),65952.0378959293,-1.3898721239126388,Trade War 1.0
2020,SG,Singapore,GDP,NY.GDP.PCAP.CD,GDP per capita (current USD),61410.0792630788,-6.886760102875977,Trade War 1.0
2021,SG,Singapore,GDP,NY.GDP.PCAP.CD,GDP per capita (current USD),80056.1288247844,30.36317455612869,Recovery
2022,SG,Singapore,GDP,NY.GDP.PCAP.CD,GDP per capita (current USD),90299.0694637269,12.794698906014812,Recovery
2023,SG,Singapore,GDP,NY.GDP.PCAP.CD,GDP per capita (current USD),85412.230345235,-5.411837738211622,Recovery
2024,SG,Singapore,GDP,NY.GDP.PCAP.CD,GDP per capita (current USD),90674.066632628,6.160518541811566,Recovery
2015,MY,Malaysia,GDP,NY.GDP.PCAP.CD,GDP per capita (current USD),9648.6797937523,,Pre-Trade War
2016,MY,Malaysia,GDP,NY.GDP.PCAP.CD,GDP per capita (current USD),9476.53409809923,-1.7841373051320275,Pre-Trade War
2017,MY,Malaysia,GDP,NY.GDP.PCAP.CD,GDP per capita (current USD),9862.54806612235,4.073366528597688,Pre-Trade War
2018,MY,Malaysia,GDP,NY.GDP.PCAP.CD,GDP per capita (current USD),10901.8019954421,10.53737758591582,Trade War 1.0
2019,MY,Malaysia,GDP,NY.GDP.PCAP.CD,GDP per capita (current USD),10920.191763972,0.16868558553519986,Trade War 1.0
2020,MY,Malaysia,GDP,NY.GDP.PCAP.CD,GDP per capita (current USD),9957.52626697613,-8.815463297740834,Trade War 1.0
2021,MY,Malaysia,GDP,NY.GDP.PCAP.CD,GDP per capita (current USD),10903.1037480772,9.496108327999607,Recovery
2022,MY,Malaysia,GDP,NY.GDP.PCAP.CD,GDP per capita (current USD),11754.5678336248,7.809373415324594,Recovery
2023,MY,Malaysia,GDP,NY.GDP.PCAP.CD,GDP per capita (current USD),11386.0395636528,-3.135191996746989,Recovery
2024,MY,Malaysia,GDP,NY.GDP.PCAP.CD,GDP per capita (current USD),11874.4273684245,4.289356294973379,Recovery
2015,US,USA,Trade,BN.CAB.XOKA.CD,Current account balance (USD),-408447000000.0,,Pre-Trade War
2016,US,USA,Trade,BN.CAB.XOKA.CD,Current account balance (USD),-396219000000.0,-2.993778874615316,Pre-Trade War
2017,US,USA,Trade,BN.CAB.XOKA.CD,Current account balance (USD),-367614000000.0,-7.219492250497828,Pre-Trade War
2018,US,USA,Trade,BN.CAB.XOKA.CD,Current account balance (USD),-438989000000.0,19.41574586386807,Trade War 1.0
2019,US,USA,Trade,BN.CAB.XOKA.CD,Current account balance (USD),-441962000000.0,0.6772379262350636,Trade War 1.0
2020,US,USA,Trade,BN.CAB.XOKA.CD,Current account balance (USD),-593504000000.0,34.2884682393509,Trade War 1.0
2021,US,USA,Trade,BN.CAB.XOKA.CD,Current account balance (USD),-858634000000.0,44.671981991696775,Recovery
2022,US,USA,Trade,BN.CAB.XOKA.CD,Current account balance (USD),-993142000000.0,15.665347517102756,Recovery
2023,US,USA,Trade,BN.CAB.XOKA.CD,Current account balance (USD),-928017000000.0,-6.557471137057947,Recovery
2024,US,USA,Trade,BN.CAB.XOKA.CD,Current account balance (USD),-1185294000000.0,27.72330679287125,Recovery
2015,CN,China,Trade,BN.CAB.XOKA.CD,Current account balance (USD),293022317035.547,,Pre-Trade War
2016,CN,China,Trade,BN.CAB.XOKA.CD,Current account balance (USD),191337035941.993,-34.70223091615864,Pre-Trade War
2017,CN,China,Trade,BN.CAB.XOKA.CD,Current account balance (USD),188676126121.161,-1.3906925064098408,Pre-Trade War
2018,CN,China,Trade,BN.CAB.XOKA.CD,Current account balance (USD),24130909184.4985,-87.21040670031432,Trade War 1.0
